match_id,player_name,team_name,body_part,goalkeeper_name,goalkeeper_action,outcome,location_x,location_y,end_y,end_z,is_goal
3895302,Victor Okoh Boniface,Bayer Leverkusen,Right Foot,Michael Zetterer,Penalty Conceded,Goal,108.0,40.0,42.9,1.0,1
3895292,Florian Wirtz,Bayer Leverkusen,Right Foot,Frederik Rønnow,Penalty Conceded,Goal,108.0,40.0,37.5,1.6,1
3895333,Exequiel Alejandro Palacios,Bayer Leverkusen,Right Foot,Kevin Trapp,Penalty Conceded,Goal,108.2,40.1,43.5,0.2,1
3895333,Victor Okoh Boniface,Bayer Leverkusen,Right Foot,Kevin Trapp,Penalty Conceded,Goal,108.1,40.1,40.2,2.3,1
3895340,Victor Okoh Boniface,Bayer Leverkusen,Right Foot,Manuel Riemann,Penalty Conceded,Goal,108.0,40.0,39.6,0.4,1
3895074,Exequiel Alejandro Palacios,Bayer Leverkusen,Right Foot,Sven Ulreich,Penalty Conceded,Goal,108.1,40.1,36.9,1.4,1
3895086,Victor Okoh Boniface,Bayer Leverkusen,Right Foot,Kevin Müller,Penalty Conceded,Goal,108.1,40.1,40.7,0.8,1
3895182,Patrik Schick,Bayer Leverkusen,Left Foot,Manuel Riemann,Penalty Conceded,Goal,108.0,40.0,37.2,0.2,1
3890401,Pierre-Emerick Aubameyang,Borussia Dortmund,Right Foot,Lukáš Hrádecký,Shot Faced,Off T,108.0,40.0,44.8,1.1,0
3890385,Johannes Geis,Schalke 04,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.0,40.0,36.2,0.5,1
3890287,Thomas Müller,Bayern Munich,Right Foot,Marwin Hitz,Penalty Conceded,Goal,108.0,40.0,37.4,1.4,1
3890563,Moritz Hartmann,Ingolstadt,Right Foot,David Yelldell,Penalty Conceded,Goal,108.0,40.0,36.9,0.5,1
3890548,Robert Lewandowski,Bayern Munich,Right Foot,Ramazan Özcan,Penalty Conceded,Goal,108.0,40.0,42.5,0.2,1
3890548,Moritz Hartmann,Ingolstadt,Right Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.1,37.2,0.5,1
3890544,Andrej Kramarić,Hoffenheim,Right Foot,Ørjan Håskjold Nyland,Penalty Saved,Saved,108.0,40.0,42.7,1.4,0
3890539,Sandro Wagner,Darmstadt 98,Right Foot,Lukáš Hrádecký,Penalty Saved,Saved,108.0,40.0,42.6,0.2,0
3890534,Klaas-Jan Huntelaar,Schalke 04,Right Foot,Bernd Leno,Penalty Saved,Saved,108.1,40.1,37.9,1.5,0
3890529,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Jaroslav Drobný,Penalty Saved,Saved,108.1,40.1,38.4,0.2,0
3890523,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Diego Orlando Benaglio,Penalty Conceded,Goal,108.1,40.1,36.6,0.2,1
3890518,Klaas-Jan Huntelaar,Schalke 04,Right Foot,Roman Bürki,Penalty Conceded,Goal,108.0,40.0,43.1,0.2,1
3890508,Moritz Hartmann,Ingolstadt,Right Foot,Ralf Fährmann,Penalty Conceded,Goal,108.1,40.1,42.7,0.9,1
3890499,Andrej Kramarić,Hoffenheim,Right Foot,René Adler,Penalty Conceded,Goal,108.0,40.0,43.1,0.9,1
3890499,Aaron Hunt,Hamburger SV,Left Foot,Oliver Baumann,Penalty Conceded,Goal,108.1,40.1,39.8,0.0,1
3890494,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Loris Karius,Penalty Conceded,Goal,108.1,40.1,36.7,0.3,1
3890487,Alfreð Finnbogason,Augsburg,Right Foot,Christian Mathenia,Penalty Conceded,Goal,108.0,40.0,42.8,1.6,1
3890486,Kevin Volland,Hoffenheim,Left Foot,Koen Casteels,Penalty Saved,Saved,108.0,40.0,41.9,0.9,0
3890485,Daniel Didavi,VfB Stuttgart,Left Foot,Ramazan Özcan,Penalty Conceded,Goal,108.1,40.1,37.1,0.2,1
3890480,Klaas-Jan Huntelaar,Schalke 04,Right Foot,Timo Horn,Penalty Conceded,Goal,108.1,40.1,42.2,0.5,1
3890479,Moritz Hartmann,Ingolstadt,Right Foot,Lukáš Hrádecký,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3890477,Hakan Çalhanoğlu,Bayer Leverkusen,Right Foot,Marwin Hitz,Penalty Conceded,Goal,108.0,40.0,42.8,0.3,1
3890472,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Bernd Leno,Penalty Conceded,Goal,108.0,40.0,43.6,0.0,1
3890469,Paul Verhaegh,Augsburg,Right Foot,Oliver Baumann,Penalty Conceded,Goal,108.0,40.0,37.4,0.5,1
3890463,Yunus Mallı,FSV Mainz 05,Right Foot,Bernd Leno,Penalty Conceded,Goal,108.0,40.0,36.5,1.4,1
3890459,Sandro Wagner,Darmstadt 98,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.0,40.0,38.8,0.2,1
3890449,Lukas Hinterseer,Ingolstadt,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.0,40.0,43.6,0.8,1
3890436,Moritz Hartmann,Ingolstadt,Right Foot,Marwin Hitz,Penalty Conceded,Goal,108.1,40.1,40.6,1.7,1
3890433,Filip Kostić,VfB Stuttgart,Left Foot,Lukáš Hrádecký,Penalty Conceded,Goal,108.1,40.1,36.5,0.2,1
3890430,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.0,40.0,36.5,0.2,1
3890430,Raffael Caetano de Araújo,Borussia Mönchengladbach,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.1,40.1,43.2,1.5,1
3890427,Javier Hernández Balcázar,Bayer Leverkusen,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.1,40.1,43.4,0.9,1
3890425,Claudio Miguel Pizarro Bossio,Werder Bremen,Right Foot,Rune Almenning Jarstein,Penalty Conceded,Goal,108.0,40.0,43.0,0.2,1
3890416,Moritz Hartmann,Ingolstadt,Right Foot,Loris Karius,Penalty Conceded,Goal,108.1,40.1,36.7,0.5,1
3890413,Anthony Modeste,FC Köln,Right Foot,Przemysław Tytoń,Penalty Conceded,Goal,108.2,40.1,40.1,0.8,1
3890412,Robert Lewandowski,Bayern Munich,Right Foot,René Adler,Penalty Conceded,Goal,108.0,40.0,43.2,1.5,1
3890407,Thomas Müller,Bayern Munich,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.0,40.0,43.1,0.2,1
3890400,Anthony Ujah,Werder Bremen,Right Foot,Timo Horn,Penalty Saved,Saved,108.1,40.1,42.8,0.3,0
3890391,Anthony Modeste,FC Köln,Right Foot,Marwin Hitz,Penalty Saved,Saved,108.1,40.1,37.9,0.2,0
3890388,Ricardo Iván Rodríguez Araya,Wolfsburg,Left Foot,Roman Bürki,Penalty Conceded,Goal,108.0,40.0,43.6,0.5,1
3890374,Moritz Hartmann,Ingolstadt,Right Foot,Christian Mathenia,Penalty Conceded,Goal,108.0,40.0,42.7,0.2,1
3890367,Pierre-Michel Lasogga,Hamburger SV,Right Foot,Roman Bürki,Penalty Conceded,Goal,108.1,40.1,37.3,0.9,1
3890366,Paul Verhaegh,Augsburg,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.1,40.1,36.3,1.5,1
3890360,Pierre-Michel Lasogga,Hamburger SV,Right Foot,Christian Mathenia,Penalty Conceded,Goal,108.1,40.1,37.6,1.4,1
3890358,Hiroshi Kiyotake,Hannover 96,Right Foot,Rune Almenning Jarstein,Penalty Conceded,Goal,108.0,40.0,37.0,0.2,1
3890358,Salomon Armand Magloire Kalou,Hertha Berlin,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.1,40.1,38.3,1.7,1
3890356,Hiroshi Kiyotake,Hannover 96,Right Foot,René Adler,Penalty Conceded,Goal,108.1,40.1,43.4,0.6,1
3890354,Paul Verhaegh,Augsburg,Right Foot,Loris Karius,Penalty Conceded,Goal,108.0,40.0,43.3,0.9,1
3890351,Granit Xhaka,Borussia Mönchengladbach,Left Foot,Rune Almenning Jarstein,Penalty Conceded,Goal,108.1,40.0,38.9,1.5,1
3890351,Alexander Baumjohann,Hertha Berlin,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.1,40.1,37.2,0.9,1
3890348,Lars Edi Stindl,Borussia Mönchengladbach,Right Foot,Ralf Fährmann,Penalty Saved,Saved,108.0,40.0,42.1,0.6,0
3890341,Thomas Müller,Bayern Munich,Right Foot,Timo Horn,Penalty Conceded,Goal,108.0,40.0,43.1,0.3,1
3890338,Mathew Leckie,Ingolstadt,Right Foot,Przemysław Tytoń,Penalty Saved,Saved,108.1,40.1,41.6,0.5,0
3890334,Alexander Meier,Eintracht Frankfurt,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.1,40.1,37.1,1.2,1
3890334,André Hahn,Borussia Mönchengladbach,Right Foot,Lukáš Hrádecký,Penalty Conceded,Goal,108.1,40.1,37.2,0.6,1
3890331,Marco Reus,Borussia Dortmund,Right Foot,Loris Karius,Penalty Saved,Saved,108.1,40.1,37.6,0.8,0
3890330,Hakan Çalhanoğlu,Bayer Leverkusen,Right Foot,Marwin Hitz,Shot Faced,Off T,108.1,40.1,40.1,4.1,0
3890329,Thomas Müller,Bayern Munich,Right Foot,Roman Bürki,Penalty Conceded,Goal,108.1,40.1,42.5,0.2,1
3890327,Kevin Volland,Hoffenheim,Left Foot,Przemysław Tytoń,Penalty Conceded,Goal,108.0,40.0,38.2,0.0,1
3890322,Sandro Wagner,Darmstadt 98,Right Foot,Loris Karius,Shot Faced,Off T,108.1,40.1,40.5,4.5,0
3890318,Daniel Ginczek,VfB Stuttgart,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.0,40.0,40.9,1.8,1
3890316,Thomas Müller,Bayern Munich,Right Foot,Loris Karius,Shot Faced,Off T,108.0,40.0,43.1,4.8,0
3890314,Kevin Volland,Hoffenheim,Left Foot,Marwin Hitz,Penalty Conceded,Goal,108.0,40.0,43.3,0.2,1
3890308,Paul Verhaegh,Augsburg,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.0,40.0,36.6,0.3,1
3890308,Paul Verhaegh,Augsburg,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.0,40.0,37.3,0.5,1
3890307,Sandro Wagner,Darmstadt 98,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.0,40.0,43.2,0.2,1
3890302,Paul Verhaegh,Augsburg,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.0,40.0,37.2,0.2,1
3890301,Pierre-Emerick Aubameyang,Borussia Dortmund,Right Foot,Bernd Leno,Penalty Conceded,Goal,108.1,40.1,36.8,1.7,1
3890300,Moritz Hartmann,Ingolstadt,Right Foot,Felix Wiedwald,Penalty Conceded,Goal,108.2,40.1,36.4,0.0,1
3890298,Bas Dost,Wolfsburg,Right Foot,Rune Almenning Jarstein,Penalty Conceded,Goal,108.0,40.0,40.5,1.3,1
3890293,Klaas-Jan Huntelaar,Schalke 04,Right Foot,Loris Karius,Penalty Saved,Saved,108.1,40.1,42.5,1.4,0
3890292,Pierre-Emerick Aubameyang,Borussia Dortmund,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.0,40.0,37.1,1.2,1
3890292,Pierre-Emerick Aubameyang,Borussia Dortmund,Right Foot,Ron-Robert Zieler,Penalty Conceded,Goal,108.1,40.1,41.5,2.0,1
3890285,Aron Jóhannsson,Werder Bremen,Right Foot,Yann Sommer,Penalty Conceded,Goal,108.1,40.1,42.1,0.2,1
3890285,Felix Kroos,Werder Bremen,Right Foot,Yann Sommer,Shot Faced,Off T,108.0,40.0,35.6,0.0,0
3890280,Anthony Modeste,FC Köln,Right Foot,Andreas Hirzel,Penalty Conceded,Goal,108.0,40.0,37.1,0.2,1
3890279,Haris Seferović,Eintracht Frankfurt,Left Foot,Odisseas Vlachodimos,Penalty Conceded,Goal,108.1,40.1,43.5,0.2,1
3890278,Thomas Müller,Bayern Munich,Right Foot,Bernd Leno,Penalty Conceded,Goal,108.0,40.0,40.3,0.5,1
3890278,Arjen Robben,Bayern Munich,Left Foot,Bernd Leno,Penalty Conceded,Goal,108.0,40.0,36.7,0.8,1
3890277,Ricardo Iván Rodríguez Araya,Wolfsburg,Left Foot,Ralf Fährmann,Penalty Conceded,Goal,108.0,40.0,43.2,0.2,1
3890275,Marco Reus,Borussia Dortmund,Right Foot,Ørjan Håskjold Nyland,Penalty Conceded,Goal,108.1,40.1,37.8,1.5,1
3890270,Eugen Polanski,Hoffenheim,Right Foot,Manuel Neuer,Shot Faced,Post,108.0,40.0,44.0,0.8,0
3890266,Anthony Modeste,FC Köln,Right Foot,Przemysław Tytoń,Penalty Conceded,Goal,108.0,40.0,41.6,1.5,1
3890266,Daniel Didavi,VfB Stuttgart,Left Foot,Timo Horn,Penalty Conceded,Goal,108.1,40.1,43.4,0.2,1
3890265,Salomon Armand Magloire Kalou,Hertha Berlin,Right Foot,Marwin Hitz,Penalty Conceded,Goal,108.0,40.0,40.4,0.5,1
3890262,Mevlüt Erdinç,Hannover 96,Right Foot,Christian Mathenia,Penalty Saved,Saved,108.0,40.0,41.8,0.4,0
3923880,Teboho Mokoena,South Africa,Right Foot,Dimitry Bertaud,Shot Faced,Post,108.0,40.0,36.0,0.2,0
3923880,Samuel Moutoussamy,Congo DR,Left Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,36.4,2.2,1
3923880,Nkosinathi Sibisi,South Africa,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,41.7,1.3,1
3923880,Omenuke Mfulu,Congo DR,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,40.3,1.2,1
3923880,Thabang Amod Monare,South Africa,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,36.9,0.5,1
3923880,Cédric Bakambu,Congo DR,Right Foot,Ronwen Williams,Penalty Conceded,Goal,107.9,40.0,39.4,1.6,1
3923880,Aubrey Maphosa Modiba,South Africa,Left Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,43.2,0.2,1
3923880,Joris Kayembe Ditu,Congo DR,Left Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,38.7,0.4,1
3923880,Zakhele Lerato Lepasa,South Africa,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,37.6,1.1,1
3923880,Chancel Mbemba Mangulu,Congo DR,Right Foot,Ronwen Williams,Penalty Saved,Saved,108.0,40.0,37.7,1.1,0
3923880,Oswin Reagan Appollis,South Africa,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,36.8,0.2,1
3923880,Yoane Wissa,Congo DR,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,42.8,1.6,1
3923880,Siyanda Xulu,South Africa,Right Foot,Dimitry Bertaud,Penalty Conceded,Goal,108.0,40.0,37.1,0.5,1
3923880,Meschak Elia,Congo DR,Right Foot,Ronwen Williams,Penalty Saved,Saved,108.0,40.0,38.1,1.2,0
3922837,William Troost-Ekong,Nigeria,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.1,40.1,40.7,0.2,1
3922837,Teboho Mokoena,South Africa,Right Foot,Stanley Bobo Nwabali,Penalty Conceded,Goal,108.0,40.0,36.8,0.8,1
3922837,Terem Igobor Moffi,Nigeria,Left Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,39.8,0.7,1
3922837,Teboho Mokoena,South Africa,Right Foot,Stanley Bobo Nwabali,Penalty Saved,Saved,108.0,40.0,38.1,1.1,0
3922837,Kenneth Josiah Omeruo,Nigeria,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3922837,Mihlali Samson Mayambela,South Africa,Right Foot,Stanley Bobo Nwabali,Penalty Conceded,Goal,108.0,40.0,43.5,1.2,1
3922837,Temitayo Olufisayo Olaoluwa Aina,Nigeria,Right Foot,Ronwen Williams,Shot Faced,Off T,108.0,40.0,37.6,4.2,0
3922837,Evidence Makgopa,South Africa,Right Foot,Stanley Bobo Nwabali,Penalty Saved,Saved,108.0,40.0,38.6,0.8,0
3922837,William Troost-Ekong,Nigeria,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,37.0,1.4,1
3922837,Mothobi Mvala,South Africa,Right Foot,Stanley Bobo Nwabali,Penalty Conceded,Goal,108.0,40.0,38.4,0.7,1
3922837,Kelechi Promise Iheanacho,Nigeria,Left Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,43.7,1.1,1
3922242,Franck Yannick Kessié,Côte d'Ivoire,Right Foot,Edouard Mendy,Penalty Conceded,Goal,108.1,40.1,41.6,1.1,1
3922242,Kalidou Koulibaly,Senegal,Right Foot,Yahia Fofana,Penalty Conceded,Goal,108.0,40.0,42.8,1.4,1
3922242,Nicolas Pépé,Côte d'Ivoire,Left Foot,Edouard Mendy,Penalty Conceded,Goal,108.0,40.0,37.4,0.2,1
3922242,Pape Matar Sarr,Senegal,Right Foot,Yahia Fofana,Penalty Conceded,Goal,108.0,40.0,37.9,1.7,1
3922242,Christian Kouamé,Côte d'Ivoire,Right Foot,Edouard Mendy,Penalty Conceded,Goal,108.0,40.0,43.2,0.3,1
3922242,Moussa Niakhate,Senegal,Left Foot,Yahia Fofana,Shot Faced,Post,108.0,40.0,36.0,1.5,0
3922242,Sébastien Haller,Côte d'Ivoire,Right Foot,Edouard Mendy,Penalty Conceded,Goal,108.0,40.0,37.2,1.6,1
3922242,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,Right Foot,Yahia Fofana,Penalty Conceded,Goal,108.0,40.0,36.6,0.2,1
3922242,Serge Aurier,Côte d'Ivoire,Right Foot,Edouard Mendy,Penalty Conceded,Goal,108.0,40.0,38.0,1.9,1
3922242,Sadio Mané,Senegal,Right Foot,Yahia Fofana,Penalty Conceded,Goal,108.0,40.0,41.0,1.5,1
3922242,Franck Yannick Kessié,Côte d'Ivoire,Right Foot,Edouard Mendy,Penalty Conceded,Goal,108.0,40.0,42.7,2.3,1
3922239,Emilio Nsue López,Equatorial Guinea,Right Foot,Ibrahim Kone,Shot Faced,Post,108.1,40.1,44.1,0.2,0
3922659,Adama Traoré,Mali,Left Foot,Yahia Fofana,Penalty Saved,Saved,108.1,40.1,43.0,0.2,0
3922658,Tiago Manuel Dias Correia,Cape Verde Islands,Right Foot,Ronwen Williams,Penalty Saved,Saved,108.0,40.0,36.9,0.7,0
3922658,Teboho Mokoena,South Africa,Right Foot,Josimar José Évora Dias,Penalty Conceded,Goal,108.0,40.0,37.7,2.0,1
3922658,Willy Afonso Semedo Johnson,Cape Verde Islands,Right Foot,Ronwen Williams,Penalty Saved,Saved,108.0,40.0,37.0,1.2,0
3922658,Zakhele Lerato Lepasa,South Africa,Right Foot,Josimar José Évora Dias,Shot Faced,Post,108.0,40.0,40.5,2.8,0
3922658,Laros Duarte,Cape Verde Islands,Right Foot,Ronwen Williams,Penalty Saved,Saved,108.0,40.0,37.1,0.9,0
3922658,Aubrey Maphosa Modiba,South Africa,Left Foot,Josimar José Évora Dias,Penalty Saved,Saved,108.0,40.0,42.6,0.0,0
3922658,Bryan Silva Teixera,Cape Verde Islands,Right Foot,Ronwen Williams,Penalty Conceded,Goal,108.0,40.0,43.2,1.3,1
3922658,Mothobi Mvala,South Africa,Right Foot,Josimar José Évora Dias,Penalty Conceded,Goal,108.0,40.0,38.5,1.3,1
3922658,Erickson Patrick Correia Andrade,Cape Verde Islands,Left Foot,Ronwen Williams,Penalty Saved,Saved,108.1,40.0,42.8,1.2,0
3922244,Bertrand Isidore Traoré,Burkina Faso,Left Foot,Djigui Diarra,Penalty Conceded,Goal,108.1,40.1,36.7,1.4,1
3922356,Mohamed Bayo,Guinea,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.1,40.1,42.7,2.0,1
3922356,Yoane Wissa,Congo DR,Right Foot,Ibrahim Kone,Penalty Conceded,Goal,108.1,40.1,36.9,0.9,1
3922243,Achraf Hakimi Mouh,Morocco,Right Foot,Ronwen Williams,Shot Faced,Post,108.1,40.1,38.2,3.0,0
3922241,Ryan Isaac Mendes da Graça,Cape Verde Islands,Right Foot,Babacar Niasse,Penalty Conceded,Goal,108.0,40.0,40.3,1.0,1
3922240,Mostafa Mohamed Ahmed Abdallah,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,43.3,2.0,1
3922240,Mohamed Abdel Monem,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,36.5,1.4,1
3922240,Samuel Moutoussamy,Congo DR,Left Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,43.7,1.0,1
3922240,Mostafa Mohamed Ahmed Abdallah,Egypt,Right Foot,Lionel Mpasi-Nzau,Shot Faced,Off T,108.0,40.0,45.1,1.2,0
3922240,Arthur Masuaku,Congo DR,Left Foot,Mohamed Abougabal,Shot Faced,Off T,108.0,40.0,41.2,4.7,0
3922240,Omar Marmoush,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,36.5,2.1,1
3922240,Grady Diangana,Congo DR,Left Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,40.8,0.1,1
3922240,Omar Kamal Abdel Wahed,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,42.3,0.3,1
3922240,Silas Katompa Mvumpa,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,43.7,0.2,1
3922240,Mohamed Hany Gamal Eldemerdash,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,43.5,1.7,1
3922240,Aaron Tshibola,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,42.0,0.3,1
3922240,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,38.3,0.4,1
3922240,Gedeon Kalulu Kyatengwa,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,42.9,1.4,1
3922240,Mostafa Fathi,Egypt,Left Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,42.7,1.9,1
3922240,Chancel Mbemba Mangulu,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,41.4,0.2,1
3922240,Mahmoud Hamada,Egypt,Right Foot,Lionel Mpasi-Nzau,Penalty Conceded,Goal,108.0,40.0,37.0,1.5,1
3922240,Henoc Inonga Baka,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,37.0,0.9,1
3922240,Mohamed Abougabal,Egypt,Right Foot,Lionel Mpasi-Nzau,Shot Faced,Post,108.0,40.0,37.0,2.9,0
3922240,Lionel Mpasi-Nzau,Congo DR,Right Foot,Mohamed Abougabal,Penalty Conceded,Goal,108.0,40.0,42.8,1.9,1
3920385,Mohamed Salah,Egypt,Left Foot,Ernan Alberto Siluane,Penalty Conceded,Goal,108.1,40.1,35.9,1.3,1
3920410,Jordan Ayew,Ghana,Right Foot,Ivane Carminio Francisco Urrubal,Penalty Conceded,Goal,108.1,40.1,43.8,0.2,1
3920410,Jordan Ayew,Ghana,Right Foot,Ivane Carminio Francisco Urrubal,Penalty Conceded,Goal,108.0,40.0,37.1,1.5,1
3920410,Geny Cipriano Catamo,Mozambique,Left Foot,Richard Ofori Antwi,Penalty Conceded,Goal,108.1,40.1,42.6,0.2,1
3920407,Percy Tau,South Africa,Left Foot,Lloyd Junior Kazapua,Penalty Conceded,Goal,108.0,40.0,43.0,0.2,1
3920405,Cédric Bakambu,Congo DR,Right Foot,Yassine Bounou,Shot Faced,Post,108.1,40.1,36.1,0.2,0
3920402,Bertrand Isidore Traoré,Burkina Faso,Left Foot,Anthony Louis Mandréa,Penalty Conceded,Goal,108.1,40.1,41.0,0.7,1
3920398,William Troost-Ekong,Nigeria,Right Foot,Yahia Fofana,Penalty Conceded,Goal,108.0,40.0,40.1,1.6,1
3920392,Bertrand Isidore Traoré,Burkina Faso,Left Foot,Babacar Niasse,Penalty Conceded,Goal,108.1,40.1,36.6,1.4,1
3920391,Percy Tau,South Africa,Left Foot,Djigui Diarra,Shot Faced,Off T,108.1,40.1,36.8,3.6,0
3920390,Cristóvão Paciência Mabululo,Angola,Right Foot,Anthony Louis Mandréa,Penalty Conceded,Goal,108.1,40.1,38.2,0.4,1
22912,Mohamed Salah,Liverpool,Left Foot,Hugo Lloris,Penalty Conceded,Goal,108.2,40.1,42.5,0.9,1
18243,Antoine Griezmann,Atlético Madrid,Left Foot,Keylor Navas Gamboa,Shot Faced,Post,108.0,40.0,40.3,2.7,0
18243,Lucas Vázquez Iglesias,Real Madrid,Right Foot,Jan Oblak,Penalty Conceded,Goal,109.0,41.0,42.8,0.3,1
18243,Antoine Griezmann,Atlético Madrid,Left Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,109.0,41.0,38.0,0.3,1
18243,Marcelo Vieira da Silva Júnior,Real Madrid,Left Foot,Jan Oblak,Penalty Conceded,Goal,109.0,41.0,43.6,1.3,1
18243,Gabriel Fernández Arenas,Atlético Madrid,Right Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,109.0,41.0,36.8,2.2,1
18243,Gareth Frank Bale,Real Madrid,Left Foot,Jan Oblak,Penalty Conceded,Goal,109.0,41.0,43.6,0.2,1
18243,Saúl Ñíguez Esclapez,Atlético Madrid,Left Foot,Keylor Navas Gamboa,Penalty Conceded,Goal,109.0,41.0,36.8,0.1,1
18243,Sergio Ramos García,Real Madrid,Right Foot,Jan Oblak,Penalty Conceded,Goal,109.0,41.0,43.4,0.4,1
18243,Juan Francisco Torres Belén,Atlético Madrid,Right Foot,Keylor Navas Gamboa,Shot Faced,Post,109.0,41.0,36.0,0.1,0
18243,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Jan Oblak,Penalty Conceded,Goal,109.0,41.0,42.6,1.8,1
18241,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Right Foot,Thibaut Courtois,Penalty Conceded,Goal,108.0,40.0,42.4,1.5,1
18240,İlkay Gündoğan,Borussia Dortmund,Right Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.0,43.0,0.2,1
18237,Arjen Robben,Bayern Munich,Left Foot,Petr Čech,Penalty Saved,Saved,109.0,41.0,42.0,0.5,0
18237,Philipp Lahm,Bayern Munich,Right Foot,Petr Čech,Penalty Conceded,Goal,108.0,40.0,43.4,1.7,1
18237,Juan Manuel Mata García,Chelsea,Left Foot,Manuel Neuer,Penalty Saved,Saved,108.0,40.0,41.3,0.5,0
18237,Mario Gómez García,Bayern Munich,Right Foot,Petr Čech,Penalty Conceded,Goal,108.0,40.0,43.2,0.2,1
18237,David Luiz Moreira Marinho,Chelsea,Right Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.0,43.6,2.0,1
18237,Manuel Neuer,Bayern Munich,Right Foot,Petr Čech,Penalty Conceded,Goal,108.0,40.0,36.6,0.5,1
18237,Frank Lampard,Chelsea,Right Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.0,40.1,1.8,1
18237,Ivica Olić,Bayern Munich,Left Foot,Petr Čech,Penalty Saved,Saved,108.0,40.0,42.6,1.2,0
18237,Ashley Cole,Chelsea,Left Foot,Manuel Neuer,Penalty Conceded,Goal,108.0,40.0,43.8,1.2,1
18237,Bastian Schweinsteiger,Bayern Munich,Right Foot,Petr Čech,Penalty Saved,Saved,108.0,40.0,43.2,0.9,0
